booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts,flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,is_duration_anomaly,first_name,last_name,age,gender,booking_lead_time_days
B1750,P1103,727.0,2025-09-21 11:37:36.952,PENDING,33D,083c7ad8ee107d9808c1772637703ed03d52675ad81d2b41cbd46cfba54b2809,,,,SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,False,Ishaan,B***,8,M,209.03130498842592
B1751,P1757,724.0,2025-09-19 11:37:36.952,CONFIRMED,17E,ea38a080e71076fba94eed68d1882e6fd71005a610e421c6a5b78407be84f995,14391.99,1.0,False,UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495,False,False,Anika,G***,63,M,211.05352721064813
B1752,P1160,760.0,2025-08-13 11:37:36.952,CANCELLED,34F,cb0d89eb3ea58cb91146ee8052f45a7fe0ad6d3db5467e27a9d394c780fbb7ce,,,,AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,False,False,Ananya,J***,62,F,247.94936052083335
B1753,P1199,732.0,2025-08-08 11:37:36.952,CANCELLED,5C,57c7287ec752f50e973f11ed869acf36edb4716f811c42c9fac91150c85cd0f4,4016.57,1.0,False,SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,False,Aditya,P***,81,F,253.02227719907407
B1754,P1215,776.0,2026-02-11 11:37:36.952,PENDING,3C,c457b729a60b5bd0660e3464dbf0613134b078e739a9fc66c1718fa404f873df,12013.34,1.0,False,SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,False,Ira,N***,75,M,65.88477718749999
B1755,P1945,756.0,2026-02-17 11:37:36.952,CANCELLED,10F,d9281b4addffec4d0a79cd5677d2967e710f81fb6c5a3f8abf5ff5f3d5416519,4760.39,1.0,False,AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,False,Riya,V***,44,M,59.958388310185185
B1756,P1211,757.0,2026-01-27 11:37:36.952,PENDING,11F,7270e53e6e1099f38fe0853bbe5c409c116913047127c2d588f40e5e72007f68,0.0,1.0,False,SJ096,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,False,Ishaan,A***,70,F,80.95283275462963
B1757,P1507,733.0,2025-04-24 11:37:36.952,PENDING,22B,951783aef93037db5f1bd019480e7eb982ffee531274bd88d835706eea9a6b9f,1608.39,1.0,False,AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,False,Ananya,K***,36,F,359.02088832175923
B1758,P1015,740.0,2026-02-28 11:37:36.952,CANCELLED,26B,da3cc671cfd39e8a9edcef4124d1c8d745e29d19c9b8f8d350038a2ca174cb24,8260.94,1.0,False,UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False,Aadhya,V***,88,F,48.997971631944445
B1759,P1497,750.0,2025-10-26 11:37:36.952,PENDING,16F,a610bf56c1a436f6406856ae640d151b444d6230159cca584c46c202d5275f7a,10926.0,2.0,True,AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,False,Ishaan,N***,74,M,173.96811054398148
B1760,P1883,763.0,2026-01-14 11:37:36.952,CANCELLED,31B,f95268e21cabf4904ab450e7e022c716e5ccda5b5560261842adc704b1d6ea80,12133.03,1.0,False,UK151,UNKNOWN,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,False,Riya,C***,59,M,93.94033276620371
B1761,P1331,746.0,2025-05-22 11:37:36.952,CONFIRMED,15A,bb977b2f4251ccba9fd1c29d02b619ccbabb38395b830712865aaaa5dedec800,35672.39,4.0,True,AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,False,Aadhya,N***,60,F,330.97922164351854
B1762,P1716,726.0,2025-06-04 11:37:36.952,CONFIRMED,32B,0dddf52e82351b07a8bd47ae931166a69f97fc9b7ae0880708d169898fdee7d2,13897.13,2.0,True,UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False,Shaurya,M***,85,F,318.04311052083335
B1763,P1876,739.0,2025-10-06 11:37:36.952,CANCELLED,3B,1057e76832fa8edb3205486a5e322787dded5eae85a6c11fd9ffe36c1fde4d7f,0.0,1.0,False,UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False,Arjun,G***,41,M,194.00352719907409
B1764,P1550,774.0,2025-06-20 11:37:36.952,CANCELLED,13B,7b1dc121358b8506a6463d12cd32ffc5395fedb0b4ec9c2c2670f13429d7ecb2,10528.45,1.0,False,SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,False,Ira,A***,53,F,301.88963829861115
B1765,P1600,759.0,2025-12-21 11:37:36.952,CANCELLED,1C,bc699cdb65e77f343e6d979dc3f9030fc15fc963b7c9398449f350ccfc0872ac,23925.48,2.0,True,SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,False,Sara,A***,19,F,117.94936053240741
B1766,P1941,730.0,2025-09-07 11:37:36.952,CANCELLED,1F,b94872c224622b0ce5080503d9d1cd35ba605be3fe9fc6bdc7d676a34200c026,,,,6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,False,Riya,N***,10,M,223.02922165509258
B1767,P1255,745.0,2025-11-19 11:37:36.952,CONFIRMED,6D,93d1331aff7bfd2d7b8fff1e3227f5bbf7a9c3472e7dfda6ba9fa564f33c466e,10462.21,2.0,True,AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,False,Aadhya,C***,1,M,149.98199943287037
B1768,P1991,762.0,2026-03-23 11:37:36.952,PENDING,13C,bd0ae61fb994748f8981e22e0864197bcf658156fae0a1afe7eff40a6be5e512,2835.7,1.0,False,AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,False,Aarav,S***,4,F,25.94519386574074
B1769,P1765,738.0,2025-11-23 11:37:36.952,INVALID,6F,2aa72f01f02e416a60a11965b1b141bdef0d0d6220b1bac749f25c319eb0b32d,2465.29,2.0,True,SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,False,Saanvi,G***,5,F,146.00699942129629
B1770,P1727,747.0,2025-08-04 11:37:36.952,CONFIRMED,8D,214d210c97b4b26a82ef4c347962d091595a029263489da1af595e48694d511b,,,,6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,False,Aadhya,d***,34,M,256.9778327662037
B1771,P1879,770.0,2025-05-24 11:37:36.952,PENDING,1F,e32408bdbc25cb92de72bd47ac64e79d7da49caad4707750cb7b1b887207623f,6761.89,1.0,False,6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,False,Arjun,K***,26,F,328.92505497685187
B1772,P1814,735.0,2025-08-29 11:37:36.952,UNKNOWN,10B,5855b49d3fa8689fc958a594f6848ef6f8f3acaee173f7120117654f93900af9,,,,6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,False,Reyansh,P***,49,F,232.01602719907407
B1773,P1171,734.0,2026-01-01 11:37:36.952,PENDING,16E,f95c87cfa5819590cb47e2239e7fe05384d9cc30bee29d7e572913ef05b77417,11699.42,1.0,False,AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,False,Ishaan,B***,62,M,107.0181105324074
B1774,P1648,765.0,2026-01-07 11:37:36.952,CANCELLED,1B,b69a687b1873cd903818aeb62f714ea600f0ba2e9f260ba218f6998d198052d1,,,,UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,False,Arjun,A***,12,M,100.93616609953703
B1775,P1999,753.0,2025-06-19 11:37:36.952,CANCELLED,14B,60b57faf4fc883ab158282ce4c652b2aba0e8e396b21695cdf3553c23a4d0338,13185.54,1.0,False,AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333,False,False,Ananya,P***,14,F,302.9625549652778
B1776,P1497,777.0,2025-12-27 11:37:36.952,CANCELLED,17A,69033b999023067ed715d78dd76665001d2c858fcd955b670d56f5ae490c22b5,16692.14,2.0,True,UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False,Ishaan,N***,74,M,111.87436053240741
B1777,P1470,742.0,2025-04-26 11:37:36.952,CONFIRMED,11A,0bb25a612cf987a76101212c1d45f5e444951ffe58905a4091aa1aa7ab6bfb5f,9927.3,1.0,False,6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,False,Myra,K***,24,M,356.992416099537
B1778,P1383,743.0,2025-08-01 11:37:36.952,CONFIRMED,10D,a933d60d9bdbe9c03f7374e6b3988fedd4726c1a5f82ecb66a4ca59d02f811c8,,,,6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,False,Arjun,N***,25,M,259.99102721064816
B1779,P1689,779.0,2026-02-01 11:37:36.952,PENDING,22B,b5efe065917d66b8641f2980257325b859f9bfdd8b3ebe214a4f4cb3f611a9e7,8876.97,1.0,False,6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,False,Ira,P***,11,F,75.86533276620371
B1780,P1588,792.0,2026-02-10 11:37:36.952,PENDING,11B,1e0494cc0f478fece310f0c9a04c4046576842db063e56526610f71c6ceebbe1,,,,6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,False,False,Sara,S***,71,M,66.83061055555557
B1781,P1699,782.0,2026-02-09 11:37:36.952,PENDING,18C,36e8c8067645e94b683bf26d3869c97d310f0cb7cbd50fc31eab95c6cf8c528f,,,,AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,False,Vivaan,A***,33,M,67.84727721064814
B1782,P1506,775.0,2025-08-18 11:37:36.952,CONFIRMED,25F,7b5566e1bf897dadaf93594a0b86ad8c5787e64433947ce9f7d2296fe6d0c24f,4755.95,1.0,False,AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,False,Diya,G***,21,F,242.8875549884259
B1783,P1991,783.0,2025-09-28 11:37:36.952,PENDING,25D,8b07c6c20b2383a73c187de79250ad8d663ca6deaa62bca12103f00046626c89,8201.65,1.0,False,6F267,UNKNOWN,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,False,Aarav,S***,4,F,201.84658276620368
B1784,P1526,798.0,2025-08-20 11:37:36.952,CANCELLED,1B,3886a1faa09b685180a1f650d9bd8bcbe33221089b8cbbda1ce4fb01c4a0ae19,1577.5,1.0,False,UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,False,Saanvi,S***,62,M,240.80630497685186
B1785,P1803,778.0,2025-08-19 11:37:36.952,PENDING,1B,c78fd77799b368fee0424822dcda842cf68d278bc15c4a2fc99f66f8b08dd98a,2489.15,1.0,False,6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,False,Krishna,S***,82,F,241.86811054398146
B1786,P1830,773.0,2026-02-12 11:37:36.952,CANCELLED,26B,1fc08c52c32651a5753af897c83065e4e1768f3cb43b2c0a521b10bb2c49cce6,14801.3,1.0,False,6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,False,Myra,J***,8,M,64.90422164351853
B1787,P1324,796.0,2025-07-11 11:37:36.952,CONFIRMED,1E,3ea97cb742b62d1a00c376fc6ad1a8b9c04130db401878420481abffdd202246,13330.68,3.0,True,AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,False,False,Saanvi,N***,30,F,280.8097771875
B1788,P1213,755.0,2025-06-05 11:37:36.952,CANCELLED,2B,5393a4a8aec23638a4349c3e888ef2a80425e532005ce2fd5f8dab705396e0d7,,,,UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False,Sai,P***,68,F,316.96186052083334
B1789,P1207,758.0,2026-01-13 11:37:36.952,CANCELLED,30F,29118d6e6864630097d1ab77ff7e57b8c4d4436a7fdca4a69f2b1b927d534fc2,11758.27,1.0,False,6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,False,Sai,G***,2,F,94.95144385416667
B1790,P1168,769.0,2025-04-23 11:37:36.952,CANCELLED,28A,09696b649598115db9697a17c925dc8a9ee1e8c1ee30028c010703e330d85b71,4971.8,2.0,True,6F266,UNKNOWN,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,False,Myra,A***,62,F,359.9250549884259
B1791,P1329,800.0,2026-02-24 11:37:36.952,CONFIRMED,3C,377ee23c58948a5dc420433e61d4af59dfe3a0fa3d8e141b426612934e80745b,,,,AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,False,Arjun,S***,46,F,52.795888321759264
B1792,P1279,764.0,2026-01-17 11:37:36.952,CONFIRMED,8E,2921dbc35c449f8fc04f91f7514cce6ee81dec4d6ea84fb1ee5d9f8e065d0f29,,,,6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,False,Ira,R***,82,M,90.94033276620371
B1793,P1977,767.0,2025-11-25 11:37:36.952,CONFIRMED,14C,a7dfd0570e55a09376713a56beb8c17ce8743f5c81bc54ca8eae3f40b6d701ab,12515.25,1.0,False,SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,False,Shaurya,J***,64,M,143.93269386574073
B1794,P1304,801.0,2025-06-26 11:37:36.952,CONFIRMED,8D,c779190e99477ab32b28f6daa0151e0eab1034ca0e5acd3f9e4ffc8b3259756e,,,,UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,False,Myra,K***,38,F,295.7951938773148
B1795,P1145,801.0,2026-03-21 11:37:36.952,PENDING,9C,b3312b0b6152eceb5135cd803214643e78f361ce1c8cefe7e46a45e57cf1d442,11714.65,1.0,False,UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,False,Ananya,P***,4,F,27.795193877314816
B1796,P1774,803.0,2025-11-28 11:37:36.952,CONFIRMED,9B,912c45fda4856be49228fe91f4a1277214e15732ab0c8280464a9b9b14716d3d,,,,SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,False,Aditya,G***,88,F,140.781305
B1797,P1515,768.0,2025-06-03 11:37:36.952,CANCELLED,1A,eea73527e427e74aa79e60b8884456a3a517f9d59ce7b7b8d774cae0e0b4198e,,,,AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,False,Ishaan,I***,24,M,318.9278327430556
B1798,P1089,772.0,2025-05-16 11:37:36.952,CONFIRMED,23E,9c71f9d3a6e780e79d360d616348fe272d3e537e49bab8068cf40013d6ab04d3,14793.78,2.0,True,UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,False,Ishaan,M***,24,M,336.9063049884259
B1799,P1452,766.0,2026-02-05 11:37:36.952,PENDING,16E,6bf15e3f33b925a335606a3f9cc3a8ca22a6a97aee7599432dd968133d716345,,,,AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,False,Aadhya,N***,33,F,71.93477719907408
B1800,P1059,790.0,2025-08-22 11:37:36.952,PENDING,7F,eef52c1399aedc9a0c59664725cae3b046b594615a0160dcd904b485b78e0246,4478.56,1.0,False,SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,False,Ishaan,B***,47,F,238.83477719907407
B1801,P1310,808.0,2026-04-14 11:37:36.952,PENDING,34F,2137a0d6eb13d49ad96fd4d2057c59000a1a3b5e24e1f688c05f746feab81733,,,,6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,False,False,Aarav,S***,21,F,3.754916087962963
B1802,P1527,788.0,2025-06-30 11:37:36.952,INVALID,16B,54ef2484bfb7d6fcd9c07e7406715d71ccf8e7676066f0c2ce34a41873c103c6,2072.55,1.0,False,AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,False,Ananya,M***,84,F,291.83547164351853
B1803,P1226,805.0,2026-02-21 11:37:36.952,CONFIRMED,24F,3c71fb9d6c85ef2d0b970be13d1e8c3d49d7cdbb3c5a482bda256bec2c96ed52,5663.2,1.0,False,SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,False,Kavya,C***,59,F,55.77158275462963
B1804,P1473,799.0,2025-11-12 11:37:36.952,CONFIRMED,1F,516fa95af3ca4c7b4bab79741cbf204d847ccf30c100dc5a5ac9f2d781da663e,9496.04,1.0,False,AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,False,Vivaan,S***,35,M,156.79588833333332
B1805,P1977,781.0,2025-10-26 11:37:36.952,CONFIRMED,14B,56d5c7476d10e16412dd57f2a6e0c1be1067f48d4b502f9a6ba39e110fa30d92,0.0,1.0,False,SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,False,Shaurya,J***,64,M,173.85630497685185
B1806,P1540,780.0,2025-08-02 11:37:36.952,CANCELLED,17A,b6e51833d26c78a53bb09873a7edda69d8a2039f6507341a66251cceb8507474,14488.78,1.0,False,AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,False,Kavya,K***,28,F,258.86186053240743
B1807,P1662,784.0,2025-06-28 11:37:36.952,CANCELLED,12C,e37166d7121c8d90f38e15c5d648e97f2423389910b4e31391a53eeaaad549a2,1759.8,1.0,False,6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,False,False,Ira,V***,41,F,293.84172165509256
B1808,P1756,815.0,2026-01-26 11:37:36.952,PENDING,3B,24f75f7198e41855863afbee5d7465be7050a2bcec2413b7b425d5bfd08c7355,,,,AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,False,Ira,N***,51,F,81.73061054398148
B1809,P1781,787.0,2026-04-09 11:37:36.952,PENDING,13B,4568afa34a4cb48fdc7ec77f9022dbc77e8db95c1ab3c337e0d302ee780a24b7,2114.98,1.0,False,UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,False,Arjun,S***,43,M,8.837554965277777
B1810,P1078,822.0,2026-03-20 11:37:36.952,CONFIRMED,34B,703372582d619254cec03f93a7f2c0ccbd7c2504a9714dec129d45a21765482b,,,,6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,False,False,Reyansh,R***,48,M,28.707693888888887
B1811,P1432,817.0,2026-04-04 11:37:36.952,CANCELLED,25A,d65fda1865faf86bea04d8907bf8bd48610c6d74daf9aa08322341c35138eb23,9625.29,1.0,False,SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,False,Sai,C***,69,F,13.722277210648148
B1812,P1800,789.0,2026-01-06 11:37:36.952,CANCELLED,8A,eb85d00ee61f47fb3564718e09ca5c549282c6b366ebc3c3b4d9103eaf0f5431,1736.99,1.0,False,AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,False,Reyansh,J***,19,M,101.83477721064816
B1813,P1152,791.0,2025-04-21 11:37:36.952,INVALID,9D,5b4553e334b63a708f2ef02f87c86d2f2449422c944a5781b0861b4b073ab75b,,,,AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,False,Diya,J***,32,M,361.8319994212963
B1814,P1788,823.0,2025-06-22 11:37:36.952,CONFIRMED,26C,65e8422d839596f942c9cf2923fb31cee842641790c8d4e3ea3710d5d7571349,9940.19,2.0,True,UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,False,Reyansh,M***,8,F,299.7063049652778
B1815,P1400,795.0,2025-05-01 11:37:36.952,PENDING,3C,2484c5616cc9fb06c16949a02384f853845691b6b9ac16c887c8f541caeb4eac,6355.84,2.0,True,UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,False,Shaurya,A***,60,M,351.81047165509256
B1816,P1278,809.0,2025-06-21 11:37:36.952,PENDING,20F,cce67ae025959daaa0c33441e12d74ab330c519a30fcca05bce886d7ea18481c,4762.94,2.0,True,UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,False,Aditya,N***,18,M,300.7451938888889
B1817,P1056,793.0,2025-06-07 11:37:36.952,PENDING,28D,ed6179e2a5466ef6f12a6b58e42f42ce65cb0ee40f629a71866e3e4a7a7980f0,19018.62,2.0,True,6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,False,False,Saanvi,D***,71,F,314.81324940972223
B1818,P1976,785.0,2025-11-07 11:37:36.952,CONFIRMED,26B,e77286a7fc8c0918f3b11f1bcae191b56ddb149fc16ce1ca86cce608f8b6b052,4317.72,1.0,False,AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,False,Reyansh,K***,60,M,161.84102719907406
B1819,P1185,812.0,2026-01-19 11:37:36.952,CONFIRMED,21E,89253e839728ffee2e752cee367b1737c78c3c351d747362ebe526f49c2bc456,,,,AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,False,False,Aditya,K***,24,M,88.7347771875
B1820,P1397,794.0,2025-12-01 11:37:36.952,PENDING,18E,c02bc93ead6158f637fcbcc9d2144ce70812bb1ca39829eae4a6173900020523,22474.87,2.0,True,6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,False,False,Ishaan,P***,60,M,137.812555
B1821,P1604,828.0,2025-11-27 11:37:36.952,PENDING,1C,09b389447f89b57019429810e1e088ce198adccd799bb24afb7965b182d774e8,5390.05,3.0,True,6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,False,False,Riya,M***,13,F,141.6889438773148
B1822,P1787,807.0,2026-01-05 11:37:36.952,CANCELLED,17D,c6659e6f9a3ce2ac3115dc3fb14ff4a84a6a4cc2b655de3284209fddf9ac3721,7545.61,1.0,False,6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,False,False,Reyansh,M***,16,F,102.75977719907408
B1823,P1157,786.0,2025-11-26 11:37:36.952,CANCELLED,19E,784d546f628723ab8cede91b1f5b4eba2c57f3c353f83f691a7c6607fd17cd6e,7854.23,1.0,False,6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,False,False,Arjun,A***,66,M,142.84033276620372
B1824,P1786,816.0,2026-04-15 11:37:36.952,PENDING,9B,e97d0383fe86aa5a71c3fd254e9a3288f576fc0bee8368e4eaec167a8161fd93,10599.9,1.0,False,AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,False,Krishna,V***,75,M,2.7243605324074074
B1825,P1692,818.0,2025-05-17 11:37:36.952,PENDING,5E,0740083a652c7a97a06c3ab11e0fe7040bc071c8344bc8b42c4c90d6fc6d18a9,5950.28,1.0,False,6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,False,False,Sara,V***,63,F,335.72088831018516
B1826,P1358,837.0,2025-07-11 11:37:36.952,CANCELLED,19A,4c069f6064232614bfdb5f56f69f4aa8fa6d3f963a922ba58730372999c23134,5128.12,1.0,False,6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,False,False,Ishaan,B***,42,F,280.65352719907406
B1827,P1439,832.0,2025-06-23 11:37:36.952,PENDING,20D,c47053969b849f627f55640a32d82cc9f0693392291375fdb07ce53158502ef4,26463.98,2.0,True,AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,False,False,Aditya,K***,86,M,298.6715827430556
B1828,P1588,836.0,2025-05-18 11:37:36.952,CANCELLED,25B,05e9db9f9ff03e2a2a9ec835c7a51d0b9595d2b8852881398433552022e8bfbf,9418.44,1.0,False,SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,False,Sara,S***,71,M,334.6569994212963
B1829,P1465,814.0,2026-01-15 11:37:36.952,CANCELLED,4E,c5d2ffbfa44190105efb7952e53df0bfa89db4ebe2d88838dbd6eb2a0bd96b00,4847.06,1.0,False,6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,False,False,Vivaan,C***,24,M,92.73338833333334
B1830,P1662,821.0,2026-04-15 11:37:36.952,CANCELLED,23C,f0c2ba88726e4eb0106ed1769552ea0178774ea9d26ee5b000f02f9f36b94c21,12651.33,1.0,False,6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,False,False,Ira,V***,41,F,2.7104716435185185
B1831,P1445,806.0,2026-02-05 11:37:36.952,CONFIRMED,21C,344f7c8a5ee6580c479b9e69db5ad6b0ce3fcfc7656b04fc5d07ca44c18c6d44,25995.510000000002,2.0,True,6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,False,False,Diya,N***,62,F,71.76880497685185
B1832,P1749,797.0,2025-06-17 11:37:36.952,CONFIRMED,4D,67e813b76bf33d2cd58239f3abf0784efd7a07801aa0652df8f4ff7f35b0b3b2,11197.41,1.0,False,SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,False,Sara,A***,38,M,304.8069994328703
B1833,P1800,810.0,2025-06-07 11:37:36.952,PENDING,27D,1c6fae528078b8d04499bd24209a1a204af3c9dcf7e0dfb44a2201db281dd9c3,5872.19,1.0,False,6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333,False,False,Reyansh,J***,19,M,314.74449940972227
