booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts
B1479,P1132,464.0,2025-12-17 11:37:36.951,CANCELLED,22B,bd1d9854620422ec848b85db24920e9a6303010c0b8e1347352105543a247999,16478.5,2.0,True
B1480,P1533,455.0,2026-03-14 11:37:36.951,PENDING,34B,272e67418c149210752a6717bda39b371ef42ab7765fe2ebb45353748c13cbbe,3112.82,1.0,False
B1481,P1974,480.0,2025-06-11 11:37:36.951,CONFIRMED,4D,5ec0eb20c5e81aa1dca6b35df2a3d6948d8b4f7e0c18ec1c83d52bb1b3d475f3,,,
B1482,P1268,469.0,2025-08-29 11:37:36.951,PENDING,14E,a2904b4ae9aa36e16b75c69bd7d0436f996ac3d6017d26bd99bb93e00a2e692a,17749.28,2.0,True
B1483,P1411,483.0,2025-06-09 11:37:36.951,UNKNOWN,26B,56453b9d46fd3d02236092dbc9bc2ce5402a9a908dcf496bb6f215a201033646,10562.26,1.0,False
B1484,P1672,478.0,2025-05-07 11:37:36.951,CONFIRMED,13B,7c4fe80f20f9b66483cc64025a221578d32a5f7799e4c45a4c28907ddad111bb,,,
B1485,P1618,465.0,2025-07-05 11:37:36.951,CANCELLED,12D,69be083ce3cad74bea05b2dcd4924e7e39223920ce454182d0329d6bec0eec6f,,,
B1486,P1790,491.0,2025-05-04 11:37:36.951,CONFIRMED,3D,a924a4199183bcc1a6ef1e33bd61ba5cb9b95289b653d27fcaed87c8518b8fd2,20297.600000000002,3.0,True
B1487,P1864,495.0,2026-01-26 11:37:36.951,PENDING,5E,c80f98a465beef558881197b27e4e3b2c521bb92a5ecbc70c1e056eb1bdd2d94,,,
B1488,P1746,479.0,2025-05-04 11:37:36.951,CANCELLED,27E,3d53e7809ed61bf918feb4d22f73f586ca9fda44f7fa8d1cb1a6f3b55b865bb5,22623.03,2.0,True
B1489,P1017,481.0,2025-07-08 11:37:36.951,CANCELLED,24F,b5595e03ca062d474bc033d681435cb2f296ab85256ab1aed60a960941c65396,,,
B1490,P1753,466.0,2026-03-10 11:37:36.951,CONFIRMED,29B,0c6e56d9c9929121c6fc03016d34004c851d17b2d4cd687003e10d1b5fcd3d53,1217.88,2.0,True
B1491,P1116,506.0,2025-07-16 11:37:36.951,CONFIRMED,18F,b3a50d387bc3a935f1110f7350c8aef65bb6b97af96586f58fc5230e4b002f1f,6534.99,1.0,False
B1492,P1797,486.0,2026-03-27 11:37:36.951,CANCELLED,29C,7d4544f6735d1cf42af13f92eeb97970c9af32913af6d6dd58a23a8f75cc9230,,,
B1493,P1793,508.0,2025-06-01 11:37:36.952,CONFIRMED,26D,c07324d0d0366f022f5072cef3e87ae0600b542e5199284c09c57a213bbfb09e,,,
B1494,P1143,503.0,2025-06-09 11:37:36.952,CANCELLED,23F,8582756bc78a7da7ef52481c8155b51be2a9ef99db417cc695363902372ea444,,,
B1495,P1716,482.0,2025-10-15 11:37:36.952,CONFIRMED,27D,9d5f2fe9ab866f07b01711615f8549bdd624c4eb2d12a4561713afeecfaff719,17491.120000000003,2.0,True
B1496,P1550,475.0,2026-03-21 11:37:36.952,PENDING,7D,a712ea3ae32e4e90c949b49b3cd19c94aaf25f636bc06d3f934312a94292e287,2901.65,1.0,False
B1497,P1928,484.0,2025-09-02 11:37:36.952,CONFIRMED,11F,46c9f2f81ebe9bac23cd7612e372fa0488abfe9d4489f7af31932844d99274a3,,,
B1498,P1665,507.0,2025-07-18 11:37:36.952,PENDING,3D,25f54e01705990847ab3acf45f035cdec32dd6841bd6d21afbc2dd4f3c024097,,,
B1499,P1687,520.0,2025-06-17 11:37:36.952,INVALID,17C,c2322292bcb2f2b27262472789696b3b32d9c449b562bfec75780ab6409dce36,,,
B1500,P1960,477.0,2025-04-30 11:37:36.952,CONFIRMED,22D,cf05d383479f502be49caeb6a6be583f88de812986263f74bc600bd9f6989207,1303.07,1.0,False
B1501,P1752,521.0,2025-09-04 11:37:36.952,CANCELLED,23D,73051b55c7e97fdc216ea8d94d2fa425d527bd3c93f12b148d8bdff4d72428dc,27890.44,3.0,True
B1502,P1421,501.0,2025-10-15 11:37:36.952,CONFIRMED,23F,3c7f220cb5068b0163c0739311a4ff6ba049b425d291231b83adda72a01394e5,17966.760000000002,2.0,True
B1503,P1897,526.0,2025-10-17 11:37:36.952,CONFIRMED,25C,20807ba9eae1985a2f0d95b03073f334df96c2030accc2b503427e0644629647,,,
B1504,P1368,513.0,2025-04-21 11:37:36.952,PENDING,4E,2f1b87f7cf7e4ea93c56db4b6055dfb8a3eb63a4cdd4b98758edd02edd518f75,32259.760000000002,3.0,True
B1505,P1645,500.0,2025-11-29 11:37:36.952,CONFIRMED,8F,0328c1bc934ba3cabcc3e1eac5adac9446836ade845d0a2150a4a3e6bd4991b8,7472.98,1.0,False
B1506,P1557,523.0,2026-01-29 11:37:36.952,CANCELLED,9E,e69d7f79bc574473fe3a1f982ecbeb5470716e49528b89f44eaacdf1efd05bb1,,,
B1507,P1049,510.0,2025-11-27 11:37:36.952,PENDING,20A,7bff29254611796d8955118ed35c1cdf92b85ad46e7fdbdc630f41318cac7c7b,4865.21,1.0,False
B1508,P1677,509.0,2025-07-31 11:37:36.952,UNKNOWN,9C,1687175f826bcf70b75cd7e9072c71a54f2c06edba75069e14750a121ecc7af8,14679.26,3.0,True
B1509,P1105,497.0,2025-09-25 11:37:36.952,CANCELLED,14F,1fc210e4387fbb3c3b1f684df5873f5884a381408afea3dd11babe6f8ba456f5,,,
B1510,P1215,530.0,2025-05-11 11:37:36.952,CANCELLED,19F,c18ad2c166bf6122e9d3c3c4c0e4f36d445752e85e6cd796aee313d20408e596,3179.45,1.0,False
B1511,P1657,494.0,2025-12-24 11:37:36.952,CANCELLED,15C,b3fbf117ace790642594f69dbfd4fd632c775f50de9392ed5c24e50e06e44f32,12346.57,1.0,False
B1512,P1922,498.0,2025-12-21 11:37:36.952,PENDING,4A,115fd913ebc291abd5c78a6fc8c4f932c224b40f70bade00782a408f11e4d6d4,5747.83,1.0,False
B1513,P1424,498.0,2025-06-30 11:37:36.952,CONFIRMED,32B,a42a5130b1a1787b71f82ea7deffbe03f304b33c03ee32637abd24c0565343f8,22716.67,2.0,True
B1514,P1071,539.0,2025-05-07 11:37:36.952,CANCELLED,21E,3da8d023b85cd0a171b1f2726f2871e3fae2a12394ed1b1f3295631301dae861,0.0,1.0,False
B1515,P1987,490.0,2025-07-06 11:37:36.952,PENDING,26A,a6cae71ab6b18e469a8f5c4bbe2927b8237fd8214bd018428e03b3404a7ab33e,,,
B1516,P1841,525.0,2025-08-05 11:37:36.952,CANCELLED,34F,70bb52f06ec5a0512c87a717354391dd59f0e5f24dde64f88adea1e3a82d3345,3242.75,1.0,False
B1517,P1784,524.0,2026-01-16 11:37:36.952,INVALID,31B,9cdbcb5ed296d8eff8cb62d51faeb7a2db7f5ba169f5502fc79155cb4229840c,0.0,1.0,False
B1518,P1758,535.0,2026-03-20 11:37:36.952,INVALID,30A,4952a34c84ab4ba9664ec22a322f35620693b227ae2042c386181c27ed0774f7,,,
B1519,P1445,504.0,2026-03-25 11:37:36.952,PENDING,3C,d802ef9a25cd2c80d7078ddfabb8514e8d6fe53654b5c49ac6a0fd77dc963a3a,14857.830000000002,2.0,True
B1520,P1924,493.0,2026-04-02 11:37:36.952,CONFIRMED,27A,e839dbf85d70e738066f2aa3da7f8b3aa553c85ca70d82cd94008e41ca5a7fd0,14340.74,1.0,False
B1521,P1185,515.0,2025-11-08 11:37:36.952,PENDING,31E,0d35de9dfeaffcc673d4416891beb61661a7d69aa209def9196afa88b1e51260,10629.67,3.0,True
B1522,P1069,502.0,2025-08-31 11:37:36.952,CONFIRMED,1C,bbc5e31f4377c7b2ff4700764160d2fb7ce8fa84a7f9adfa72520762be4060d8,,,
B1523,P1973,499.0,2025-05-19 11:37:36.952,PENDING,21F,9e8d151770b78effff840c3da38bcd72b6f6f2a01801b0a62915dee9d47764aa,10733.84,2.0,True
B1524,P1149,496.0,2025-06-17 11:37:36.952,PENDING,23D,f78818522b64dbd4d2f534181350bf6d25bd28af3277b382b7c874b4ed50f84d,9831.83,2.0,True
B1525,P1245,531.0,2025-05-29 11:37:36.952,UNKNOWN,11E,aafbcd16874425013c509c94284dbf00cbfff6422b74edce0ae3d0ca14bee7db,7869.06,1.0,False
B1526,P1773,514.0,2025-11-15 11:37:36.952,CONFIRMED,17D,fd110a595c7a06bc06f9679de14117cc88e02b42a2de3f1f2db5aaad6ca83e3e,12889.82,2.0,True
B1527,P1537,528.0,2025-07-09 11:37:36.952,PENDING,8A,587d97ef85d284a22def857c6bdc273bd98843022808fb3de2b1663363b317ab,11891.78,1.0,False
B1528,P1934,519.0,2026-03-28 11:37:36.952,PENDING,6E,3e5ad2c601bf82bbe6f55a2650bcaec3a32644316d342a63e221b33a62a1d00b,,,
B1529,P1651,511.0,2025-04-30 11:37:36.952,UNKNOWN,34C,dedbadc838bd62c7f66f1b89dc7c99214ba20ac4a37c8b1f519e54f76239baa2,,,
B1530,P1098,522.0,2025-12-08 11:37:36.952,INVALID,23E,68368d14479806e041230d58173125dd49842d9b3341017327643faddc99ff37,29065.67,3.0,True
B1531,P1909,532.0,2026-04-01 11:37:36.952,PENDING,30F,9d9255c610233be4f38775044718113e64064682c6f727b0028cd9aab2b6a75a,23911.21,3.0,True
B1532,P1277,505.0,2025-04-22 11:37:36.952,PENDING,30A,a640a6fc52f85b75f1a69d5732f6dcb8a88c0b627a28fc727b20b5978f9cf1a0,24295.6,3.0,True
B1533,P1562,551.0,2025-09-15 11:37:36.952,PENDING,28D,72aef7faad6a1f5c60480b4a257c51a66a3260e43b6aa68d3d862c4c6aa87627,,,
B1534,P1662,545.0,2025-09-11 11:37:36.952,CONFIRMED,34E,8e1b9a2ed02a4e5e77d9b7b539f7ed0bfce0c30596cd4002547887beff79e7f5,12347.23,1.0,False
B1535,P1943,552.0,2026-04-02 11:37:36.952,PENDING,6C,4cac606eba3e8c4e72f2f64f067dc061d16fc7c4577d6f4a0f49f70ae8801ed6,19520.85,2.0,True
B1536,P1454,527.0,2025-06-01 11:37:36.952,UNKNOWN,4C,083c7620070f3214e20115a43024a8d8c30c1a1b048268738e30643762327834,6548.99,1.0,False
B1537,P1103,534.0,2025-10-08 11:37:36.952,CONFIRMED,21F,29a974b13af675fcdcfaae4c17d4f10cc678d05d96824de2be099d9638e8ab98,9202.57,1.0,False
B1538,P1945,518.0,2026-03-17 11:37:36.952,PENDING,8E,bc41d1e5250c21770a8524c65c1325686badd1562e9a6b0b0eb985b575bca737,,,
B1539,P1600,536.0,2025-06-11 11:37:36.952,CONFIRMED,20B,8ef9c1aa92d749163c58f4e8f8d51eabb6cab1e1e14e8eb4e68296864dde25a6,17509.78,2.0,True
B1540,P1652,512.0,2026-01-15 11:37:36.952,CANCELLED,7E,456d01ba12323d400f1cbc0b52c4fe96dcbbdc3a9d3439f7b1fd04eb050cee07,3640.69,1.0,False
B1541,P1724,516.0,2025-12-16 11:37:36.952,CONFIRMED,26A,195c819f87475defcd989d63467ab5c68ed4d839fb40ca43fc0b1a860ced492c,12031.17,1.0,False
B1542,P1232,529.0,2025-12-13 11:37:36.952,PENDING,14F,0f5c9f6389227c6e1f525ec17d8d6d228ee2b753412da946e7d7ccdcce4aef09,,,
B1543,P1393,543.0,2025-06-16 11:37:36.952,CANCELLED,4F,938856af766d905b5b3c4cf1fabb3324d3e06188fca7a3181ba01040e67fa4cb,3207.85,1.0,False
B1544,P1500,547.0,2025-09-01 11:37:36.952,CANCELLED,16A,d9e4dc1aff8cf9471df3a6bf78539250ff1a5c3fa1a4de7649c85bc521410e6b,12003.060000000001,2.0,True
B1545,P1694,538.0,2026-03-08 11:37:36.952,PENDING,8A,f0cdd2e9aa86a33bbb1a93d6f96f5cad33fd04f1fef42ff5a72440d7d8769edd,17736.33,2.0,True
B1546,P1250,537.0,2026-04-02 11:37:36.952,PENDING,32B,9cac3e84da757941e95160df08fd3251f1d8cc3d9b537dd482799e2a3aea18d5,,,
B1547,P1520,533.0,2025-04-18 11:37:36.952,PENDING,16C,2101ba54061d9495ac2fda1d9a8abfc9dbfc54b8bc239530e81e07a5a99850a1,,,
B1548,P1078,544.0,2025-10-04 11:37:36.952,CONFIRMED,7E,d73dc68c4e326432a3dceef93acf0f7a2244bd3b651aae2f1426ed46f7af8baa,,,
B1549,P1051,544.0,2025-12-16 11:37:36.952,CONFIRMED,24A,67f0d93bf65ce35cb30af266d5ca6a9b0582d57b7ada032dbb7ccaa60f5bff0e,,,
B1550,P1897,563.0,2025-12-06 11:37:36.952,CONFIRMED,10D,0691432311c289a4b6a1088293087597ea44377f3c0886bd3b94018531e56bc4,,,
B1551,P1920,517.0,2025-11-14 11:37:36.952,INVALID,8E,ed9c985712a982ea0785d423e9d2bd86eaba62616b4aafbe38f256d48a941efe,,,
B1552,P1780,548.0,2026-02-06 11:37:36.952,PENDING,32D,68f96837be47df0ef0d8abe73fd00d87a671649e5c76d8178e126b1c6ac91aea,12589.6,1.0,False
B1553,P1225,554.0,2025-11-15 11:37:36.952,CONFIRMED,33D,327d7923ba84dc125d313b3f313997abf15e09a193a41fc605cb8416560726cd,1883.33,1.0,False
B1554,P1050,568.0,2025-08-26 11:37:36.952,CANCELLED,8D,90587db3ca08d8366e3847926cd68ee8a2b8cdeb072504a7c8ae1e09fc4072a1,,,
B1555,P1185,561.0,2026-04-04 11:37:36.952,CONFIRMED,3B,d02b268ada5cea55f3ef00d66e8c2ba7574c891a77d9807514e49adab6d58988,13344.12,1.0,False
B1556,P1033,578.0,2026-01-18 11:37:36.952,CANCELLED,31D,a8be11d1dce2fea4e7f9365371b412f62737131578a48a716f497d93c306849f,,,
B1557,P1802,553.0,2025-08-10 11:37:36.952,PENDING,17A,eb5f6e33d1cdc45c8e41284f6380de46d106d1ab35359e26201f424b8b6c4c92,17708.739999999998,2.0,True
B1558,P1741,541.0,2025-08-07 11:37:36.952,PENDING,27A,db0b8fd08bcf3be49b9874bf04a614b9f53463de614a8d491bd03307c2fd62f0,15597.73,2.0,True
B1559,P1130,579.0,2026-01-20 11:37:36.952,CONFIRMED,5F,22bca92c99154a516795fdab44cb22bf4b3a9f7dd59fbe6876e57d625033f093,3622.91,1.0,False
B1560,P1631,567.0,2026-03-07 11:37:36.952,CONFIRMED,18C,a7354c849bc2dc639885847a4b0b550b94a281f42d7a71172dd63da132d00891,,,
B1561,P1442,560.0,2026-01-27 11:37:36.952,PENDING,18C,e4c409c2bf97fed9b36ae59e0a669f14ae35f55db732be8e50af2929630d13ad,11507.310000000001,2.0,True
B1562,P1837,575.0,2025-05-01 11:37:36.952,CONFIRMED,10B,d3cddf774a5c01476a495a8c64f828df50c28c2c064e609e3f4de23daf54c2db,6572.09,1.0,False
B1563,P1758,580.0,2025-09-11 11:37:36.952,PENDING,27B,47f8762b8a9e4b6eec1af51d98367dedaa157101453f29ebeea4e8e534cf6994,,,
B1564,P1431,550.0,2025-08-14 11:37:36.952,PENDING,17F,19bd6375ab34461576ad6e4f0545542738c3af022e4f73d2bedf0e812dc5e43a,3514.52,1.0,False
B1565,P1703,556.0,2026-02-06 11:37:36.952,CANCELLED,20D,05eab4037205fdbad8048c4ef6e4aa9ff935b0f66950dc4e2863b9b5a6406637,7243.49,2.0,True
B1566,P1496,540.0,2025-10-08 11:37:36.952,CONFIRMED,29F,929b517da2f662f3f1b9665859b93da7688edcba4bb2b6ab9271cc5c9e4045f8,26394.47,2.0,True
B1567,P1402,569.0,2025-11-13 11:37:36.952,PENDING,9A,ce3f5b0279ed8a4d956477239562bf89acbd0323928164d70632f60ae3d201c8,10982.24,1.0,False
B1568,P1322,584.0,2025-12-21 11:37:36.952,CONFIRMED,21A,d2d204a15dc3e2877c25f03ef870931a760f025e6876ac2781f66d8e9d226e41,0.0,1.0,False
B1569,P1209,546.0,2025-12-26 11:37:36.952,CANCELLED,14E,aeafdcc07301c67a66fda887a166fa1ed496b3bdb12066c1d0dd0e670aaa49e5,,,
B1570,P1614,588.0,2025-11-21 11:37:36.952,CANCELLED,25E,46cd253d0ddfc280cd5e312a8b3b580aca96642e0d34b36353d2eb9a81413292,15054.77,2.0,True
B1571,P1328,576.0,2025-11-06 11:37:36.952,CONFIRMED,2C,2c13d59651525445fcddba7bef8a8be50e3f77648e815c63b54236f994f5273a,,,
B1572,P1371,592.0,2025-05-26 11:37:36.952,CONFIRMED,5D,8685742643f91937706de31345b336e557bac1bbabf00b66d3281d4a065ce810,13849.86,2.0,True
B1573,P1459,591.0,2026-03-18 11:37:36.952,PENDING,19B,d508364ae4a65b26ecc74b7260994ccbc50a7a933a78c3c767527168f4f568ee,7629.97,1.0,False
B1574,P1132,591.0,2025-04-29 11:37:36.952,CANCELLED,18A,354fc8f9c9f50c0459aa3c75d27bb7445e888d4bb1726ffbbcddb977f8f2b2a4,13905.05,1.0,False
B1575,P1834,542.0,2025-06-16 11:37:36.952,CANCELLED,2B,589aa892161cb27c820ff093570e9e3e67b879eb1a0a78e5f618fceb3a03537d,12516.91,1.0,False
B1576,P1650,564.0,2025-10-20 11:37:36.952,UNKNOWN,6F,b63b8cf743f305554c62b27a7fd12e1f2823347d4fa6b0ec57a9f547130417ba,0.0,1.0,False
B1577,P1120,587.0,2026-01-24 11:37:36.952,CONFIRMED,23A,68073d18015288515b531cd94747508bcb82979a66387b1bc6b69def38bfc1b2,,,
B1578,P1605,590.0,2025-12-25 11:37:36.952,PENDING,6B,6b971d54c209110c30956bc63618e702194d39c491f79340cc36756fedbb658a,4097.6900000000005,3.0,True
B1579,P1451,565.0,2025-04-24 11:37:36.952,CONFIRMED,28E,0e5d2cb7117cad6aa05deaf99d73e6489a83aa853f426b892b603c6bb6ae1967,9444.1,2.0,True
B1580,P1964,589.0,2025-10-08 11:37:36.952,CONFIRMED,20D,467cb9edc7f56b1e9650e98df33a3ae703f30fac072633f4533b7f01aae005c0,26625.059999999998,3.0,True
B1581,P1128,558.0,2025-08-06 11:37:36.952,CONFIRMED,3D,8b38c8bc31f03a953051381a06cca4cd367789794989c90034b0b36e9aa8c336,9514.99,2.0,True
B1582,P1090,549.0,2025-04-24 11:37:36.952,PENDING,34B,c828971554c2ca5652fe7f5489ee3a18957430ba20de3a192a36bdac455e956c,13552.0,1.0,False
B1583,P1603,577.0,2026-02-22 11:37:36.952,UNKNOWN,33D,60c30884aafb820739c8b489a1ba7b80ba746358480dd6550957c45bb7856d0a,,,
B1584,P1574,606.0,2025-04-28 11:37:36.952,CANCELLED,21C,8808199079ca16ac79a74160263a0cb2f5a2d082454aa4933068afb2fc095922,26466.88,2.0,True
B1585,P1028,595.0,2026-01-08 11:37:36.952,CANCELLED,1C,a594297ee416bbef8c48a7d52605e6b1896e8bb851a0048622ab676ee3663f03,23517.699999999997,3.0,True
B1586,P1721,555.0,2025-11-13 11:37:36.952,CANCELLED,25B,a691462429b9550d2a14e5b2c6abbda569dffeaab1ecea405e68a034d03e17b8,,,
B1587,P1523,557.0,2025-06-28 11:37:36.952,PENDING,34E,5259c492c7710ba1213be024f1e71e562db86c51bb3e82f1b840c416d093801f,11740.35,1.0,False
B1588,P1332,598.0,2025-11-04 11:37:36.952,CONFIRMED,10B,2a4803305cd02857bbd9cbc896ea36dd6576ed5dc3dc5ca34bae43487663cf1c,12810.22,1.0,False
B1589,P1296,559.0,2025-08-31 11:37:36.952,PENDING,3D,9a68f2fde5c292642af815fae1bf5237515c8efa9eeeca1589252999dcb09944,29432.760000000002,3.0,True
B1590,P1129,581.0,2026-04-01 11:37:36.952,CONFIRMED,25B,8665d4d18dca34d8e907b69724e21509aeb32d6b9f5443f6e937a296133ca88f,1015.84,1.0,False
B1591,P1292,566.0,2025-11-20 11:37:36.952,CANCELLED,8A,c4a96038b4f9e9072673f93977eef98634a3b631eb3ad8f6da7a2126cf6e6363,16833.8,2.0,True
B1592,P1172,562.0,2025-11-17 11:37:36.952,CONFIRMED,24F,bfb12fa9d66b7690439d44a2ccb431ce616adac8c05658ff3227eb04ec5bf62e,,,
B1593,P1719,603.0,2025-09-24 11:37:36.952,UNKNOWN,1A,b6d47f8c80fa1004c544d744bdc3e1332f155cab682b02c88bcef88bb0b4779d,,,
B1594,P1943,599.0,2025-06-01 11:37:36.952,CONFIRMED,25E,aaea2ce38aa9005fdd29d85101918f87b2faf46637d0553d1aa9a5c6a8722d5a,1448.88,1.0,False
B1595,P1023,586.0,2026-01-07 11:37:36.952,PENDING,4E,171725b3e2f4f8a7b2f40c65ccd0302f4ae4e77948bf25d8698c989cc2888e3f,24869.85,2.0,True
B1596,P1098,604.0,2025-12-20 11:37:36.952,CONFIRMED,15E,34988969eee46e40feb29de238dc3b58d149a3671bbf308ab731266e412319c3,18020.9,2.0,True
B1597,P1405,574.0,2025-10-23 11:37:36.952,CONFIRMED,33A,4a123b9d3137e4956275825f2c230b789b04f7fa1231444ac48cb53c53a884c3,19192.260000000002,2.0,True
B1598,P1355,596.0,2026-01-02 11:37:36.952,CONFIRMED,11B,77969c3eddb831d9b5e2ea3f984ced1d8f948afb9cd9ac28029623ba66691c99,15978.23,2.0,True
B1599,P1138,596.0,2025-09-30 11:37:36.952,PENDING,9E,1229af52a1691e215ecbea86802e9f45e89e5b7ff0f88e234532a081e7913281,,,
B1600,P1502,573.0,2025-07-20 11:37:36.952,PENDING,2C,8b020d637180a2659678c41c72898733e8f9cb748080b70f0a8cb4938738ae3f,24083.25,2.0,True
B1601,P1825,572.0,2025-09-07 11:37:36.952,PENDING,28D,401daf4031e0aac358f5c337d8430e1985e508a023734ec5285ae1a5b2c63f65,,,
B1602,P1173,611.0,2025-07-07 11:37:36.952,UNKNOWN,2A,495450b9989e598c739c2f02a674028cc0678812711f4c1c70112c4877932d15,4028.21,1.0,False
B1603,P1028,582.0,2025-12-06 11:37:36.952,CANCELLED,17E,9be67efa903416f26cb42d1fc017ccc25989f3bb44149385260380dc32125449,,,
B1604,P1930,582.0,2025-11-17 11:37:36.952,CANCELLED,3C,def234c0b75c5d1ecb108bb9a591eb372afa4b0850c3ad4ab3bf6a4e980b5a18,,,
B1605,P1495,570.0,2025-10-03 11:37:36.952,CANCELLED,6C,1bb2de95b853a6df990f2d2c13b0360989174d7afd048bb270d098f3a57fedc1,0.0,1.0,False
B1606,P1654,597.0,2025-07-18 11:37:36.952,CONFIRMED,23E,35ffd069ac415985455607c754d59f4b89da1c838ec1b51f0d88dee5ebdc0767,21087.41,3.0,True
B1607,P1827,605.0,2026-02-02 11:37:36.952,INVALID,30F,31903349f1c2eba85905c923ffa2e9a8cf6d605d128cc9cc8a41d9eb28a9da10,13086.08,2.0,True
B1608,P1350,571.0,2025-06-28 11:37:36.952,CANCELLED,10B,19cc3241f12ff2d8e0adc3c77125d7fcd74ab3bd530c4fed2352588bf608123c,,,
B1609,P1553,609.0,2025-10-21 11:37:36.952,CANCELLED,19D,5af0cd586be384f47f22b1029b6ca4ba29f537c07be6cef04e2e53c87624ee89,,,
B1610,P1298,583.0,2025-10-13 11:37:36.952,CONFIRMED,27A,0d14865cc37b5496709db82f46fa8886391c80eda7f2308a71d3121ed4e14d20,5809.44,1.0,False
B1611,P1719,601.0,2026-01-05 11:37:36.952,CANCELLED,14C,bc83cd7d4f7b2e69a00ea3d6a6328ac81ee1499addce04e31f7135b4208d6c04,22397.64,2.0,True
B1612,P1841,602.0,2025-04-18 11:37:36.952,CANCELLED,28C,362f1c4c29ca8172ad830b53c14a432d98a7888badbaabc38883d3e4993ef317,,,
B1613,P1944,613.0,2026-01-29 11:37:36.952,CONFIRMED,6A,36f3e7a69bc2d13790e8a894c66562871a911115668d3cb98ac88eacdeb61089,16309.3,2.0,True
B1614,P1191,612.0,2025-05-11 11:37:36.952,UNKNOWN,30B,0ce6ea43c344e22757535d637930bcd151258570338b269cd62e9c619df19cec,8965.77,2.0,True
B1615,P1671,585.0,2025-05-23 11:37:36.952,CANCELLED,33B,1e8011c366fcb76760042a444e32c9f3ed0753ec855fad78672b049b4d8a168a,13670.64,2.0,True
B1616,P1063,593.0,2025-12-23 11:37:36.952,PENDING,17A,98281bd664be8df030f4a802f10ee4e2d73a3c7519a0dffb1538db7f2e14a405,,,
B1617,P1754,594.0,2025-05-10 11:37:36.952,INVALID,18A,21f4515e5e25841deac42b4b7a7ab82622d6acc519bf75e5cdbcd21cd83df256,12237.51,1.0,False
B1618,P1769,594.0,2026-01-19 11:37:36.952,CONFIRMED,1B,a74fb0fb0ef754576acafd952f52601c6b8c4bdadb1ee91032b525c18961e42e,6904.57,1.0,False
B1619,P1663,628.0,2026-02-05 11:37:36.952,PENDING,13A,35f6b0b3061afb9ecd49547631aeab3ab63636d893f2b098cbdbb64f4df2293b,33652.61,3.0,True
B1620,P1214,625.0,2026-02-24 11:37:36.952,PENDING,1B,d565b8fae932abe0ab78f3d66e622c64933f9d11ed355e3b20c7046d61958874,33808.97,4.0,True
B1621,P1833,624.0,2025-12-21 11:37:36.952,PENDING,27A,5e348003290cc55802633c6b7c925a2f32abe5d0993eddbbb87f941fc446581a,11805.25,2.0,True
B1622,P1165,619.0,2025-06-23 11:37:36.952,PENDING,19F,0b6e015de6f981476050ecaba97e69c3e347e11d93177ce8a6628a2458d03dcc,36638.7,3.0,True
B1623,P1542,600.0,2025-08-17 11:37:36.952,CANCELLED,22B,b36653540e86085dd458cff345f5505a6aea923ea93910e069d467eca88d56d3,37128.79,4.0,True
B1624,P1882,607.0,2025-12-20 11:37:36.952,CANCELLED,34F,4aa292eccc639cea3e43735013e104b18448ce780c3df929eef27c3bdf3875e6,,,
B1625,P1231,614.0,2026-04-05 11:37:36.952,PENDING,7D,165b745f5ed02eebbd44517b434a5068bd6d56f343b0f79698c102c568103beb,,,
B1626,P1793,636.0,2025-04-17 11:37:36.952,CANCELLED,25C,bfb888771f3080fdde82ec55a46ca6e9c2aaf00343473cf379483198de2db70a,7859.04,1.0,False
B1627,P1540,616.0,2026-01-09 11:37:36.952,PENDING,27E,77d9cefc7cced9b07aca5cce887b0a1791a5aa19689d25fd00aac9224683bfa3,23952.61,2.0,True
B1628,P1194,639.0,2025-11-25 11:37:36.952,PENDING,33A,e660354dbd4dbdb97609351b6566aae0af518354a0cb04b34b0d75d4c8081626,1971.53,1.0,False
B1629,P1505,630.0,2026-01-02 11:37:36.952,CONFIRMED,11A,4142e92c8dd6278b20696b25930b548f1257a21d80355d86fccdb8c2518db85c,,,
B1630,P1333,646.0,2026-04-07 11:37:36.952,PENDING,26F,fc03e909e8a5710c6eea82fb20d708794049f993c9a7f0138dee4ced49d44559,11475.88,1.0,False
B1631,P1767,618.0,2026-02-17 11:37:36.952,CANCELLED,24F,4adfeb15fe587f60bda9c9cb1fe445c8b18f49e81ca5c3d9fb3244a2b3ecbbc3,17514.41,2.0,True
B1632,P1792,610.0,2026-03-30 11:37:36.952,PENDING,1D,5a2fd0bac26c9c553a7cf0e79d0dda235fb909aaf13ee975f958d7af28bf7605,11397.25,1.0,False
B1633,P1303,631.0,2025-08-30 11:37:36.952,CONFIRMED,8E,b2d7cffcbe296ffe43b48c5a281559d1739bcc8024698888ada73e29bbc2de68,,,
B1634,P1832,629.0,2025-12-25 11:37:36.952,CANCELLED,1C,2a5178901251bcd2883d370bc10b7e38b1934a0d3905ac55254d75285f032b45,,,
B1635,P1436,634.0,2025-08-14 11:37:36.952,INVALID,7C,b309beb7f6765ec7d94e10bdf9eb3f5c38a82b52fc5cfc4e7b4b8e7460500321,,,
B1637,P1501,649.0,2025-12-01 11:37:36.952,PENDING,27C,9ef28d67266b2b8587e9e069b8d59e33c43eea740790da2bf017af169b8e86a5,25470.66,3.0,True
